학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2023 학년도,1학기,대학,전인교육원,HFS2002,03,신학적인간학,조회,3.0,"화,목 13:30~14:45 [K502]",3.0,전경미,52,,,,,,,,,,전학년,2학년,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,
2023 학년도,1학기,대학,전인교육원,HFS2002,04,신학적인간학,조회,3.0,"화,목 15:00~16:15 [K502]",3.0,홍태희,57,,,,,,,,,,전학년,2학년,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,
2023 학년도,1학기,대학,전인교육원,HFS2002,06,신학적인간학,조회,3.0,"화,목 15:00~16:15 [K304]",3.0,조현철,69,,,,,,,,,,전학년,2학년,,신의문제(HFS2005)의 대체과목/그리스도교사상(HFS2004)의 대체과목,
2023 학년도,1학기,대학,전인교육원,HFS2003,01,그리스도교윤리,조회,3.0,"수,금 09:00~10:15 [K401]",3.0,이헌준,68,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,전인교육원,HFS2003,02,그리스도교윤리,조회,3.0,"화,목 12:00~13:15 [K402]",3.0,유정원,67,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,전인교육원,HFS2003,03,그리스도교윤리,조회,3.0,"화,목 15:00~16:15 [K305]",3.0,유정원,66,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,전인교육원,HFS2003,04,그리스도교윤리,조회,3.0,"화,목 16:30~17:45 [K401]",3.0,최현순,71,,,,,,,,,,전학년,2학년,,,
2023 학년도,1학기,대학,전인교육원,HFU4014,01,영성수련,조회,2.0,월 13:30~15:20 [K404],2.0,김민호,29,,,,,,,,,,전학년,2-4학년,,(구)영성과기도(HFU4017)의 대체과목/성적평가:S/U,성찰과성장 이수 要 (당해년도 성찰과성장 이수자 수강 불허)
2023 학년도,1학기,대학,전인교육원,HFU4023,01,진·선·미·성,조회,3.0,"수,금 09:00~10:15 [K202]",3.0,이종진,26,,,,,,,,,,전학년,2-4학년,,사유와삶의기술(스탈링스)(SHU4056)의 대체과목,
2023 학년도,1학기,대학,전인교육원,HFU4023,02,진·선·미·성,조회,3.0,"화,목 13:30~14:45 [K503]",3.0,최현순,68,,,,,,,,,,전학년,2-4학년,,사유와삶의기술(스탈링스)(SHU4056)의 대체과목,
2023 학년도,1학기,대학,전인교육원,HFU4027,01,거꾸로다시그리고치유,조회,3.0,금 10:30~13:15 [K403],3.0,김여진,68,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,사학과,HIS2003,01,한국사개론Ⅰ,조회,3.0,"월,수 10:30~11:45 [J209]",3.0,조범환,39,,,,,,,,,,전학년,2-4학년,,"구 한국사개설I,II 통합과목",
2023 학년도,1학기,대학,사학과,HIS2004,01,동아시아사개론Ⅰ,조회,3.0,"화,목 16:30~17:45 [J327]",3.0,전인갑,34,,,,,,,,,,전학년,2-4학년,,"구 동양사개설I,II 통합과목",
2023 학년도,1학기,대학,사학과,HIS2005,01,서양사개론Ⅰ,조회,3.0,"화,목 10:30~11:45 [J209]",3.0,박효근,36,,,,,,,,,,전학년,2-4학년,,"구 서양사개설I,II 통합과목",
2023 학년도,1학기,대학,사학과,HIS2006,01,역사학입문,조회,3.0,"화,목 10:30~11:45 [J219]",3.0,계승범,29,,,,,,,,,,전학년,1-4학년,,역사란무엇인가(HIS2001)의 대체과목(2013학번이전의경우),
2023 학년도,1학기,대학,사학과,HIS3008,01,중국근세사,조회,3.0,"수,금 15:00~16:15 [J313]",3.0,장수지,7,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3011,01,전통시대의일본,조회,3.0,"화,목 09:00~10:15 [J317]",3.0,허지은,5,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3032,01,프랑스사개설,조회,3.0,"월,수 10:30~11:45 [J317]",3.0,박단,10,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3035,01,동유럽의역사와문화,조회,3.0,"수,금 13:30~14:45 [J313]",3.0,임지현,21,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3039,01,한국사학사,조회,3.0,월 13:30~16:15 [J211],3.0,김가람,5,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3048,01,한미관계사,조회,3.0,"월,수 12:00~13:15 [J313]",3.0,류일환,13,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3060,01,동아시아의국제질서(중국어강의),조회,3.0,"화,목 12:00~13:15 [J209]",3.0,정면,58,,O,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS3070,01,문화유산현장실습1,조회,1.0,화 16:30~17:45 [J102],1.5,정일영,29,,,,,,,,,,전학년,2-4학년,,성적평가:S/U,
2023 학년도,1학기,대학,사학과,HIS3071,01,문화유산현장실습2,조회,1.0,화 16:30~17:45 [J102],1.5,정일영,15,,,,,,,,,,전학년,1-4학년,,성적평가:S/U,
2023 학년도,1학기,대학,사학과,HIS3082,01,디지털역사학개론,조회,3.0,금 10:30~13:15 [J317],3.0,유슬기,9,,,,,,,,,,전학년,2-4학년,,디지털인문학연계전공 사학과전공과목,
2023 학년도,1학기,대학,사학과,HIS3086,01,역사문화와 지속가능한 도시인문학(캡스톤디자인),조회,3.0,금 10:30~13:15 [J202],3.0,조은성,4,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,사학과,HIS4003,01,한국사특강3,조회,3.0,"화,목 13:30~14:45 [J317]",3.0,정일영,13,,,,,,,,,,전학년,3-4학년,,,
2023 학년도,1학기,대학,사학과,HIS4005,01,한국사강독1,조회,3.0,"화,목 15:00~16:15 [J207]",3.0,조범환,17,,,,,,,,,,전학년,3-4학년,,,
2023 학년도,1학기,대학,사학과,HIS4009,01,동양사특강2,조회,3.0,"월,수 12:00~13:15 [J319]",3.0,송인주,8,,,,,,,,,,전학년,3-4학년,,,
2023 학년도,1학기,대학,사학과,HIS4012,01,서양사특강1,조회,3.0,"수,금 15:00~16:15 [J110]",3.0,이종훈,2,,,,,,,,,,전학년,3-4학년,,,
2023 학년도,1학기,대학,사학과,HIS4018,01,서양사명저해제2,조회,3.0,"화,목 13:30~14:45 [J313]",3.0,문종현,19,,,,,,,,,,전학년,3-4학년,,구 서양사강독2(교과목명변경),
2023 학년도,1학기,대학,사학과,HISQ981,01,역사교과교육론,조회,3.0,"화,목 12:00~13:15 [J112]",3.0,이소은,2,,,,,,,,,,전학년,3-4학년,,교직이수자만 전공학점으로 인정,
2023 학년도,1학기,대학,사학과,HISQ982,01,역사교과논리및논술,조회,3.0,"화,목 15:00~16:15 [J110]",3.0,김민정,4,O,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,
2023 학년도,1학기,대학,전인교육원,HLU4003,01,운동과건강,조회,2.0,화 09:00~10:50 [K504],2.0,이유숙,22,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,HLU4006,01,요가,조회,1.0,목 10:00~11:50,2.0,허가영,17,,,,,,,,,,전학년,1-4학년,,장소:체육관 방음실(705-8207),실기수업(체육관 방음실 이용)
2023 학년도,1학기,대학,전인교육원,HLU4007,01,테니스,조회,1.0,금 12:00~13:50,2.0,이문진,25,,,,,,,,,,전학년,1-4학년,,"장소:테니스코트,문의:체육관(705-8207)",실기수업(테니스코트 이용)
2023 학년도,1학기,대학,전인교육원,HLU4008,01,탁구,조회,1.0,수 13:30~15:20,2.0,남기정,37,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(체육관 이용)
2023 학년도,1학기,대학,전인교육원,HLU4011,01,농구,조회,1.0,화 10:00~11:50,2.0,김소은,27,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(체육관 이용)
2023 학년도,1학기,대학,전인교육원,HLU4013,01,축구,조회,1.0,월 15:00~16:50,2.0,임수원,25,,,,,,,,,,전학년,1-4학년,,"장소:운동장,문의:체육관(705-8207)",실기수업(운동장 이용)
2023 학년도,1학기,대학,전인교육원,HLU4015,01,골프,조회,1.0,목 15:00~16:50,2.0,신은철,27,,,,,,,,,,전학년,1-4학년,,장소:체육관(705-8207),실기수업(실내 골프 강의실 이용)
2023 학년도,1학기,대학,전인교육원,HLU4016,01,춤과풍물,조회,1.0,수 12:00~13:50,2.0,강윤선,16,,,,,,,,,,전학년,1-4학년,,체육관 방음실/에어로빅및포크댄스(HLU4010)의 대체과목,실기수업(체육관 방음실 이용)
2023 학년도,1학기,대학,전인교육원,HSS3001,01,인간과인성,조회,2.0,월 13:30~15:20 [J302],2.0,"이규성, 김지영",150,,,,,,,,,,전학년,1-4학년,,성적평가:S/U  /리더십특강(LED3003)의 대체과목,서강 열린강좌로 수강생과 청강생이 함께 참여
2023 학년도,1학기,대학,전인교육원,HSS3002,01,사회봉사,조회,2.0,금 10:30~12:20 [MA203],2.0,박혜윤,43,,,,,,,,,,전학년,1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,S/U과목
2023 학년도,1학기,대학,전인교육원,HSS3002,02,사회봉사,조회,2.0,금 10:30~12:20 [MA204],2.0,서영아,41,O,,,,,,,,,전학년,1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,S/U과목 교환학생 참여수업
2023 학년도,1학기,대학,전인교육원,HSS3002,03,사회봉사,조회,2.0,목 15:00~17:00 [K504],2.0,"최윤희, 전찬용",28,,,,,,,,,,전학년,1-4학년,,기초사회봉사(HSS3020)의 대체과목/성적평가:S/U  /2013-1학기부터 2학점과목으로 변경,"성찰과성장 이수자 (3학기 이상) 要,(당해년도 성찰과성장 이수자 수강 불허)"
2023 학년도,1학기,대학,전인교육원,HSS3004,01,특수교육과장애의이해,조회,3.0,월 13:30~16:15 [MA202],3.0,안영회,67,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,HSS3005,01,수화의이해,조회,2.0,월 13:30~15:20 [J309],2.0,김미원,67,,,,,,,,,,전학년,1-4학년,,성적평가:S/U,
2023 학년도,1학기,대학,전인교육원,HSS3011,01,영어토론세미나,조회,3.0,"화,목 16:30~17:45 [J325]",3.0,"Willers, Arthur Gregory",24,O,,,,,,,,,전학년,2-4학년,,,"수강대상 2,3,4학년, 권장학년 2-4학년"
2023 학년도,1학기,대학,전인교육원,HSS3013,01,인문세미나,조회,3.0,"화,목 10:30~11:45 [K201]",3.0,정일영,83,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,
2023 학년도,1학기,대학,전인교육원,HSS3013,02,인문세미나,조회,3.0,"월,수 12:00~13:15 [J107]",3.0,김태원,55,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,부제: 서양의 영웅서사문학 읽기
2023 학년도,1학기,대학,전인교육원,HSS3013,03,인문세미나,조회,3.0,금 10:30~13:15 [K503],3.0,이소영,51,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,
2023 학년도,1학기,대학,전인교육원,HSS3013,04,인문세미나,조회,3.0,"화,목 16:30~17:45 [K305]",3.0,류희성,33,,,,,,,,,,전학년,1-4학년,,구)현대인문세미나,
2023 학년도,1학기,대학,전인교육원,HSS3016,01,진로탐색입문,조회,1.0,화 15:00~16:15 [K302],1.5,김경아,177,,,,,,,,,,"1,2학년",,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"""- 수업운영은 전문강사
 의 팀티칭
- S/U 과목임
- 1,2학년 학년제한 유지"""
2023 학년도,1학기,대학,전인교육원,HSS3016,02,진로탐색입문,조회,1.0,수 15:00~16:15 [K302],1.5,김경아,185,,,,,,,,,,"1,2학년",,,S/U평가  /구 진로탐색/현대사회와자기계발(SHU4030)의 대체과목,"""- 수업운영은 전문강사
 의 팀티칭
- S/U 과목임
- 1,2학년 학년제한 유지"""
2023 학년도,1학기,대학,전인교육원,HSS3017,01,학습매니지먼트,조회,1.0,월 13:30~15:20 [K212],2.0,김세영,40,,,,,,,,,,전학년,,,,"1~3학년 30명 인원제한(4학년 제외), 1,2학기 모두 개설, S/U과목"
2023 학년도,1학기,대학,전인교육원,HSS3025,01,진로탐색심화,조회,1.0,화 13:30~14:45 [K405],1.5,김경아,38,,,,,,,,,,"2,3학년",2-3학년,,구 LED3008 진로개발세미나,"""- S/U 과목임
- 2,3학년 학년제한 유지
- 이동식 좌석 강의실"""
2023 학년도,1학기,대학,신문방송학과,JAS3001,01,저널리즘개론,조회,3.0,"화,목 12:00~13:15 [GA401]",3.0,김균,42,,,,,,,,,,"2,3,4학년",2학년,,구) COM3101 저널리즘개론,
2023 학년도,1학기,대학,신문방송학과,JAS3004,01,영상문화와사회,조회,3.0,금 10:30~13:15 [GA403],3.0,김지연,51,,,,,,,,,,"2,3,4학년",3학년,,구) COM3121 영상문화와사회/영상문화의이해(COM3309)의 대체과목,
2023 학년도,1학기,대학,신문방송학과,JAS3007,01,광고4.0,조회,3.0,"화,목 13:30~14:45 [MA308]",3.0,윤각,41,,,,,,,,,,전학년,,,구) COM3201 광고커뮤니케이션/광고매체기획론(COM3211)의 대체과목,스포츠미디어 연계전공 가능
2023 학년도,1학기,대학,신문방송학과,JAS3009,01,광고카피라이팅과전략적글쓰기,조회,3.0,"화,목 10:30~11:45 [GA305]",3.0,유현재,21,O,,,,,,,,,전학년,3-4학년,,구) COM3210 광고카피라이팅과전략적글쓰기/광고크리에이티브론(COM3209)의대체과목,
2023 학년도,1학기,대학,신문방송학과,JAS3014,01,창의적말하기와글쓰기,조회,3.0,"월,수 10:30~11:45 [GA401]",3.0,김지연,33,,,,,,,,,,"2,3,4학년",3-4학년,,"구 COM3103 / 구 스피치커뮤니케이션,비판적말하기와글쓰기",
2023 학년도,1학기,대학,신문방송학과,JAS3015,01,광고와디자인기획,조회,3.0,월 13:30~16:15 [GA403],3.0,최석규,38,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,신문방송학과,JAS4007,01,미디어와위기커뮤니케이션,조회,3.0,"월,수 12:00~13:15 [GA506]",3.0,김수연,22,O,,,,,,,,,전학년,3-4학년,,구) COM3216,
2023 학년도,1학기,대학,신문방송학과,JAS4009,01,공공외교와글로벌전략커뮤니케이션,조회,3.0,"화,목 15:00~16:15 [GA303B]",3.0,정수린,20,O,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,신문방송학과,JAS4012,01,스타트업 전략 커뮤니케이션,조회,3.0,월 10:30~13:15 [GA505],3.0,민병운,32,,,,,,,,,,전학년,3-4학년,,(구)벤처마케팅커뮤니케이션,
2023 학년도,1학기,대학,신문방송학과,JAS4024,01,매스컴연구,조회,3.0,"화,목 12:00~13:15 [GA305]",3.0,박승일,41,,,,,,,,,,"2,3,4학년",3학년,,구)매스컴연구(기획탐사보도실습),
2023 학년도,1학기,대학,신문방송학과,JAS4030,01,마케팅PR,조회,3.0,금 10:30~13:15 [GA305],3.0,강귀영,44,,,,,,,,,,"2,3,4학년",2-4학년,,구)COM3207,
2023 학년도,1학기,대학,신문방송학과,JAS4031,01,사내커뮤니케이션,조회,3.0,월 13:30~16:15 [GA401],3.0,강귀영,24,,,,,,,,,,"2,3,4학년",3-4학년,,구)COM3217,
2023 학년도,1학기,대학,신문방송학과,JAS4032,01,소셜미디어와글로벌소비자행동,조회,3.0,"화,목 16:30~17:45 [GA305]",3.0,윤각,12,,,,,,,,,,전학년,2-4학년,,,외국인 학생 환영
2023 학년도,1학기,대학,신문방송학과,JAS4037,01,북한과 미디어,조회,3.0,"화,목 10:30~11:45 [GA505]",3.0,서수민,35,O,,,,,,,,,전학년,1-4학년,,,강의자료 분석을 위해 기초 한국어 독해능력 필요
2023 학년도,1학기,대학,신문방송학과,JAS4038,01,저널리즘 윤리,조회,3.0,"화,목 13:30~14:45 [GA505]",3.0,서수민,21,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,신문방송학과,JAS4039,01,공익광고 기획 및 제작,조회,3.0,"화,목 12:00~13:15 [GA403]",3.0,유현재,29,O,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2002,01,중급일본어II,조회,3.0,"수,금 15:00~16:15 [J202]",3.0,정수진,20,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2005,01,일본어작문,,3.0,"수,금 13:30~14:45 [J317]",3.0,정하민,10,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2007,01,시사일본어,조회,3.0,"월,수 16:30~17:45 [J313]",3.0,KANEKO RURIKO,8,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2008,01,일본문학의이해,조회,3.0,"화,목 10:30~11:45 [J315]",3.0,강소영,13,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2010,01,일본학개론,조회,3.0,"화,목 16:30~17:45 [J315]",3.0,윤병남,12,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN2013,01,일본문화특강I,조회,3.0,"월,수 12:00~13:15 [J209]",3.0,정녕,31,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,일본문화전공,JPN3001,01,일본사회의이해,조회,3.0,"화,목 09:00~10:15 [J215]",3.0,오현석,23,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,KCS1001,01,한국문화의이해,조회,3.0,화 10:30~13:15 [D504],3.0,심선향,37,,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와체험,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,전인교육원,KCS1001,02,한국문화의이해,조회,3.0,금 10:30~13:15 [D504],3.0,심선향,56,,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와체험,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,전인교육원,KCS1001,03,한국문화의이해,조회,3.0,금 10:30~13:15 [D412],3.0,이동규,20,O,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와체험,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,전인교육원,KCS1002,01,대학생활과학문의탐색,조회,3.0,월 10:30~13:15 [K306],3.0,노지혜,22,,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와탐색,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,전인교육원,KCS1002,02,대학생활과학문의탐색,조회,3.0,금 10:30~13:15 [K309],3.0,노지혜,46,,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와탐색,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,전인교육원,KCS1002,03,대학생활과학문의탐색,조회,3.0,금 10:30~13:15 [K306],3.0,조혜연,36,O,,,,,O,,,,전학년,1학년,,(구)한국문화의이해와탐색,"국제학생 대상, 수강승인과목"
2023 학년도,1학기,대학,국어국문학과,KOR2001,01,국어학입문,조회,3.0,"수,금 13:30~14:45 [J107]",3.0,이정훈,57,,,,,,,,,,전학년,1-2학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR2200,01,국문학개설,조회,3.0,"월,수 10:30~11:45 [J107]",3.0,황윤정,46,,,,,,,,,,전학년,1-2학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR2201,01,문학이란무엇인가,조회,3.0,"화,목 13:30~14:45 [J209]",3.0,박숙자,33,,,,,,,,,,전학년,1-2학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3002,01,국어음운론,조회,3.0,"월,수 10:30~11:45 [J108]",3.0,김한별,26,,,,,,,,,,"2,3,4학년",2-4학년,,구)국어의음운체계,구) 국어의 음운체계
2023 학년도,1학기,대학,국어국문학과,KOR3004,01,국어형태론,조회,3.0,"화,목 10:30~11:45 [J311]",3.0,황화상,45,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3005,01,국어의미론,조회,3.0,"월,수 16:30~17:45 [J217]",3.0,명정희,21,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3015,01,국어사,조회,3.0,"화,목 12:00~13:15 [J311]",3.0,이지영,32,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3208,01,문학과문화,조회,3.0,"수,금 15:00~16:15 [J209]",3.0,박미란,36,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3300,01,고전문학사,조회,3.0,"화,목 15:00~16:15 [J209]",3.0,최지혜,37,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3301,01,고전시텍스트읽기,조회,3.0,"화,목 12:00~13:15 [J219]",3.0,최지혜,19,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3304,01,한문과한문학,조회,3.0,"수,금 13:30~14:45 [J219]",3.0,이채은,32,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3307,01,고전소설론,조회,3.0,"화,목 10:30~11:45 [J207]",3.0,이정원,22,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3401,01,현대시텍스트읽기I,조회,3.0,"화,목 16:30~17:45 [J219]",3.0,박슬기,33,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR3402,01,현대소설텍스트읽기I,조회,3.0,"월,수 16:30~17:45 [J317]",3.0,김경수,8,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR4300,01,고전문학연습,조회,3.0,"월,수 12:00~13:15 [J211]",3.0,황윤정,9,,,,,,,O,,,"3,4학년",3-4학년,,,
2023 학년도,1학기,대학,국어국문학과,KOR4501,01,언어와컴퓨터,조회,3.0,"화,목 13:30~14:45 [AS109]",3.0,황화상,15,,,,,,,,,,"2,3,4학년",3-4학년,,,컴퓨터실 강의
2023 학년도,1학기,대학,국어국문학과,KOR4504,01,문학과문화콘텐츠,조회,3.0,금 10:30~13:15 [J209],3.0,박미란,40,,,,,,,,,,전학년,3-4학년,,,디지털인문학연계전공 교과목
2023 학년도,1학기,대학,국어국문학과,KOR4506,01,출판문화기획(캡스톤디자인),조회,3.0,월 13:30~16:15 [J204],3.0,박슬기,22,,,,,,,,,,"2,3,4학년",3-4학년,,(구)출판의이론과실제 (구)출판인턴십,"""출판의이론과실제 ->
출판문화기획(캡스톤디자인)"""
2023 학년도,1학기,대학,국어국문학과,KORQ981,01,국어교과교육론,조회,3.0,"월,수 12:00~13:15 [J321]",3.0,주세형,7,,,,,,,,,,"2,3,4학년",3-4학년,,교직이수자만 전공학점으로 인정,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC1001,01,대학생활을위한학문적읽기,조회,3.0,수 14:30~17:30 [D401A],3.0,이정화,5,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC1002,01,대학생활을위한비판적쓰기,조회,3.0,금 14:30~17:30 [D406],3.0,이성준,5,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC1003,01,대학생활을위한전략적듣기,조회,3.0,목 14:30~17:30 [D406],3.0,오문경,5,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC1004,01,대학생활을위한논리적말하기,조회,3.0,화 14:30~17:30 [D401A],3.0,이춘희,5,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC2001,01,한국문화이해를위한학문적읽기,조회,3.0,금 14:30~17:30 [J325],3.0,오문경,7,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC2002,01,한국문화이해를위한비판적쓰기,조회,3.0,화 14:30~17:30 [MA201],3.0,이정화,7,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC2003,01,한국문화이해를위한전략적듣기,조회,3.0,수 14:30~17:30 [X426],3.0,이성준,7,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC2004,01,한국문화이해를위한논리적말하기,조회,3.0,목 14:30~17:30 [GA402],3.0,이춘희,7,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC3001,01,한국사회이해를위한학문적읽기,조회,3.0,목 14:30~17:30 [X430],3.0,박지현,9,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC3002,01,한국사회이해를위한비판적쓰기,조회,3.0,수 14:30~17:30 [J116],3.0,ZHAO XIN,9,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC3003,01,한국사회이해를위한전략적듣기,조회,3.0,금 14:30~17:30 [X428],3.0,명정희,9,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC3004,01,한국사회이해를위한논리적말하기,조회,3.0,화 14:30~17:30 [J116],3.0,박지현,9,,,O,,,O,,,,,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC4001,01,한국대중문화의이해,조회,3.0,"화,목 10:30~11:45 [J102]",3.0,이영은,59,,,,,,O,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC4002,01,영화로이해하는한국,조회,3.0,"화,목 12:00~13:15 [D502]",3.0,정다훈,29,,,,,,O,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC4003,01,한류와문화산업,조회,3.0,"화,목 09:00~10:15 [D402]",3.0,정호대,40,,,,,,O,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC4004,01,한국의국제관계,조회,3.0,"월,수 12:00~13:15 [J112]",3.0,오지섭,14,,,,,,O,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,한국사회문화연계전공,KSC4005,01,미디어의변화와한국,조회,3.0,"월,수 10:30~11:45 [J112]",3.0,오지섭,21,,,,,,O,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,LAU4003,01,언어의이해,조회,3.0,"화,목 15:00~16:15 [X229]",3.0,차준경,17,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,LAU4015,01,서양미술의역사와감상,조회,3.0,월 13:30~16:15 [K501],3.0,김숙영,65,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,LAU4023,01,문학예술의심리학,조회,3.0,"월,수 10:30~11:45 [K202]",3.0,김혜미,58,,,,,,,,,,전학년,1-4학년,,(구)예술과자아성장,
2023 학년도,1학기,대학,전인교육원,LAU4029,01,세계음악과문화의이해,조회,3.0,월 13:30~16:15 [DB101],3.0,양인정,63,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,LAU4038,01,동양미술의이해,조회,3.0,"수,금 09:00~10:15 [K306]",3.0,장수민,7,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,1학기,대학,전인교육원,LAU4045,01,치유서사창작론,조회,3.0,"월,수 12:00~13:15 [K402]",3.0,김혜미,62,,,,,,,,,,전학년,1-4학년,,,
