학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2023 학년도,2학기,대학,컴퓨터공학과,CSE4070,01,운영체제,조회,3.0,"화,목 13:30~14:45 [K402]",3.0,박성용,70,,,,,"[1,3,5,7,9]",,,,,"3,4학년",3-4학년,컴퓨터공학과(1전공 가능),선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),컴퓨터공학 1전공자 대상 (학번 끝자리가 홀수)
2023 학년도,2학기,대학,컴퓨터공학과,CSE4070,02,운영체제,조회,3.0,"수,금 09:00~10:15 [K402]",3.0,김영재,73,,,,,"[2,4,6,8,0]",,,,,"3,4학년",3-4학년,컴퓨터공학과(1전공 가능),선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),컴퓨터공학 1전공자 대상 (학번 끝자리가 짝수)
2023 학년도,2학기,대학,컴퓨터공학과,CSE4070,03,운영체제,조회,3.0,"수,금 09:00~10:15 [K401]",3.0,문의현,93,O,,,,,,,,,"3,4학년",3-4학년,컴퓨터공학과(1전공 불가능),선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),비전공자 대상 - 컴퓨터공학 1전공 수강 불가
2023 학년도,2학기,대학,컴퓨터공학과,CSE4103,01,커넥티드플랫폼이론과실제(캡스톤디자인),조회,3.0,화 15:00~17:45 [AS412],3.0,문의현,30,,,O,,,,,,,"3,4학년",3-4학년,,,여름방학 중 수강생 선발을 위한 면접 실시 예정
2023 학년도,2학기,대학,컴퓨터공학과,CSE4104,01,해킹및정보보안,조회,3.0,"화,목 12:00~13:15 [K302]",3.0,최재승,153,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4120,01,기초컴파일러구성,조회,3.0,"수,금 15:00~16:15 [K202]",3.0,최재승,88,O,,,,,,,,,"3,4학년",4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4152,01,고급소프트웨어실습I,조회,3.0,월 15:00~20:50 [R914],6.0,이주호,44,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4152,02,고급소프트웨어실습I,조회,3.0,수 15:00~20:50 [R914],6.0,장형수,18,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4152,03,고급소프트웨어실습I,조회,3.0,목 15:00~20:50 [R914],6.0,김주호,43,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4152,04,고급소프트웨어실습I,조회,3.0,금 15:00~20:50 [R914],6.0,김승욱,20,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,컴퓨터공학과,CSE4177,01,인터넷프로그래밍및응용,조회,3.0,"월,수 10:30~11:45 [R912]",3.0,낭종호,27,,,,,,,,,,"3,4학년",4학년,컴퓨터공학과(1전공 가능),,컴퓨터공학 1전공자 대상
2023 학년도,2학기,대학,컴퓨터공학과,CSE4185,01,기초인공지능,조회,3.0,"월,수 10:30~11:45 [AS412]",3.0,양지훈,29,,,,,,,,,,"3,4학년",3-4학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),
2023 학년도,2학기,대학,컴퓨터공학과,CSE4185,02,기초인공지능,조회,3.0,"월,수 12:00~13:15 [AS301]",3.0,양지훈,46,,,,,,,,,,"3,4학년",3-4학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),
2023 학년도,2학기,대학,컴퓨터공학과,CSE4186,01,캡스톤디자인I(캡스톤디자인),조회,3.0,금 10:30~13:15 [AS414],3.0,정영민,35,,,,,,,,,,"3,4학년",3-4학년,,"오픈소스 SW 개발 및 참여, 선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문)",
2023 학년도,2학기,대학,컴퓨터공학과,CSE4187,01,캡스톤디자인II(캡스톤디자인),조회,3.0,월 13:30~16:15 [K304],3.0,구명완,46,,,,,,,,,,4학년,4학년,,"구) 종합설계, 선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문)",구) 종합설계; 수강학생수 40명 제한
2023 학년도,2학기,대학,컴퓨터공학과,CSE4187,02,캡스톤디자인II(캡스톤디자인),조회,3.0,월 13:30~16:15 [K307],3.0,정영민,46,,,,,,,,,,4학년,4학년,,"구) 종합설계, 선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문)",구) 종합설계; 수강학생수 40명 제한
2023 학년도,2학기,대학,컴퓨터공학과,CSEG109,01,오디오인식및합성변환,조회,3.0,"월,수 12:00~13:15 [R903]",3.0,김지환,17,,,,,,,,,,"3,4학년",3-4학년,,,"학석사 연계과목
합반: AIEG109"
2023 학년도,2학기,대학,컴퓨터공학과,CSEG321,01,인간언어기술개론,조회,3.0,"수,금 13:30~14:45 [AS301]",3.0,최준석,39,O,,,,,,,,,4학년,4학년,,대학원 초급과목,학석사 연계과목
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW2020,01,기초Java언어,조회,3.0,"월,수 12:00~13:15 [D104B]",3.0,강호석,37,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW2020,02,기초Java언어,조회,3.0,"수,금 13:30~14:45 [D105]",3.0,강호석,13,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW2030,01,자료구조입문,조회,3.0,"월,수 10:30~11:45 [D504]",3.0,임종석,26,,,,,,,,,,"2,3,4학년",2-4학년,,,수강대상: C 언어(CSW2010외 이와 대등한 과목) 수강 완료한 (혹은 C 또는 C++ 프로그래밍 가능한) 학생에 한함.
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW2040,01,정보사회와인문학,조회,3.0,"화,목 15:00~16:15 [K208]",3.0,홍정하,5,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW2050,01,코퍼스언어학,조회,3.0,"화,목 16:30~17:45 [K208]",3.0,홍정하,27,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,2학기,대학,융합소프트웨어연계전공,CSW3030,01,데이터베이스입문,조회,3.0,"화,목 10:30~11:45 [K404]",3.0,박석,40,,,,,,,,,,"2,3,4학년",2-4학년,,,
2023 학년도,2학기,대학,대학,CUCAU002,01,한국힙합의랩탐구,,3.0,,,,0,,,,O,,,,,,,1-4학년,,,
2023 학년도,2학기,대학,대학,CUCAU012,01,과학의논쟁,,3.0,,,,0,,,,O,,,,,,,1-4학년,,,
2023 학년도,2학기,대학,대학,CUCAU013,01,휴머노이드 로봇,,3.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUCAU014,01,Introduction to Int'l Organizations,,3.0,,,,0,,,,O,,,,,,,1-4학년,,,
2023 학년도,2학기,대학,대학,CUCKD001,01,"시를 읽다, 소설을 읽다, 나를 읽다",,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUCKU004,01,감성인문학,,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUDGC008,01,과학기술과사회,,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUDGC010,01,영화고전의발견,,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUICC004,01,4차산업혁명과예술,,2.0,,,,0,,,,O,,,,,,,1-4학년,,,
2023 학년도,2학기,대학,대학,CUICC006,01,음악과 인간행동,,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUMPC002,01,공감과 소통,,2.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUPSC001,01,웰빙과 웰다잉,,3.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,대학,CUPSC002,01,문학과 정신분석,,3.0,,,,0,,,,O,,,,,,,2-4학년,,,
2023 학년도,2학기,대학,디지털인문학연계전공,DIH3003,01,인문 데이터베이스,조회,3.0,월 13:30~16:15 [AS109],3.0,김현종,3,,,,,,,,,,전학년,2-4학년,,,실습과목
2023 학년도,2학기,대학,디지털인문학연계전공,DIH3006,01,인문 프로그래밍 심화,조회,3.0,"월,수 12:00~13:15 [J112]",3.0,홍정하,3,,,,,,,,,,전학년,2-4학년,,,
2023 학년도,2학기,대학,경제학과,ECO2001,01,경제학원론I,조회,3.0,"화,목 09:00~10:15 [GN202]",3.0,안태현,88,O,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2001,02,경제학원론I,조회,3.0,"수,금 15:00~16:15 [GN202]",3.0,손성빈,85,O,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2001,03,경제학원론I,조회,3.0,"화,목 13:30~14:45 [GN201]",3.0,김홍균,93,,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2002,01,경제학원론II,조회,3.0,"월,수 10:30~11:45 [GN202]",3.0,전현배,77,O,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2002,02,경제학원론II,조회,3.0,"화,목 10:30~11:45 [GN102]",3.0,송의영,59,,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2002,03,경제학원론II,조회,3.0,"화,목 13:30~14:45 [GN301]",3.0,허준영,79,O,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2002,04,경제학원론II,조회,3.0,"화,목 15:00~16:15 [GN201]",3.0,김경환,99,,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2002,05,경제학원론II,조회,3.0,"수,금 13:30~14:45 [GN203]",3.0,김형욱,17,,,,,,,,,,전학년,1학년,,,
2023 학년도,2학기,대학,경제학과,ECO2003,01,경제수리기초,조회,3.0,"수,금 09:00~10:15 [GN102]",3.0,박경옥,50,,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체) 수강불가"
2023 학년도,2학기,대학,경제학과,ECO2003,02,경제수리기초,조회,3.0,"수,금 15:00~16:15 [GN304]",3.0,김형욱,25,,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체) 수강불가"
2023 학년도,2학기,대학,경제학과,ECO2004,01,경제통계학,조회,3.0,"월,수 12:00~13:15 [GN304]",3.0,이성원,17,O,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2023 학년도,2학기,대학,경제학과,ECO2004,02,경제통계학,조회,3.0,"수,금 13:30~14:45 [GN202]",3.0,김인경,91,O,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2023 학년도,2학기,대학,경제학과,ECO2004,03,경제통계학,조회,3.0,"화,목 15:00~16:15 [GN202]",3.0,이영훈,79,,,,,,,,,,전학년,1학년,"수학과,컴퓨터공학과(불가능)",,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2023 학년도,2학기,대학,경제학과,ECO2006,01,미시경제학I,조회,3.0,"월,수 12:00~13:15 [GN203]",3.0,주하연,53,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2006,02,미시경제학I,조회,3.0,"수,금 09:00~10:15 [GN203]",3.0,김인경,31,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2006,03,미시경제학I,조회,3.0,"화,목 09:00~10:15 [GN311]",3.0,Iris Haydar Doruk,14,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2006,04,미시경제학I,조회,3.0,"화,목 10:30~11:45 [GN101]",3.0,Iris Haydar Doruk,59,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2007,01,거시경제학I,조회,3.0,월 13:30~16:15 [GN102],3.0,김숙영,71,,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2007,02,거시경제학I,조회,3.0,"수,금 13:30~14:45 [GN311]",3.0,곽준희,19,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2007,03,거시경제학I,조회,3.0,"수,금 15:00~16:15 [GN311]",3.0,남주하,19,,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2023 학년도,2학기,대학,경제학과,ECO2007,04,거시경제학I,조회,3.0,"화,목 15:00~16:15 [GN203]",3.0,허준영,39,O,,,,,,O,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)","HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인 바람"
2023 학년도,2학기,대학,경제학과,ECO2008,01,수리경제학,조회,3.0,"월,수 16:30~17:45 [GN202]",3.0,김영철,51,,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",경제학전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO2009,01,계량경제학I,조회,3.0,"월,수 10:30~11:45 [GN102]",3.0,김재호,50,,,,,,,,,,전학년,2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2023 학년도,2학기,대학,경제학과,ECO2009,02,계량경제학I,조회,3.0,"수,금 15:00~16:15 [GN203]",3.0,이한식,49,,,,,,,,,,전학년,2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2023 학년도,2학기,대학,경제학과,ECO2009,03,계량경제학I,조회,3.0,"화,목 10:30~11:45 [GN301]",3.0,남준우,77,,,,,,,,,,전학년,2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2023 학년도,2학기,대학,경제학과,ECO2009,04,계량경제학I,조회,3.0,"화,목 12:00~13:15 [GN304]",3.0,이영훈,11,,,,,,,O,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),"HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인 바람"
2023 학년도,2학기,대학,경제학과,ECO3001,01,산업경제학,조회,3.0,"월,수 12:00~13:15 [GN202]",3.0,전현배,54,,,,,,,,,,"2,3,4학년",3-4학년,,"(구)산업조직론,선수과목:ECO2006,ECO2004(또는MAT3020 또는 MGT2002 또는 MAT2410)",
2023 학년도,2학기,대학,경제학과,ECO3002,01,노동경제학,조회,3.0,"화,목 13:30~14:45 [GN202]",3.0,안태현,79,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006, ECO2004(또는 MAT3020 또는 MGT2002 또는 MAT2410)",
2023 학년도,2학기,대학,경제학과,ECO3004,01,도시경제학,조회,3.0,"화,목 09:00~10:15 [GN201]",3.0,김진원,93,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO3005,01,환경경제학,조회,3.0,"화,목 10:30~11:45 [GN201]",3.0,김홍균,106,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO3010,01,국제무역론,조회,3.0,"화,목 12:00~13:15 [GN201]",3.0,송의영,114,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO3011,01,국제금융론,조회,3.0,"월,수 12:00~13:15 [GN201]",3.0,김윤정,99,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2007 거시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO3017,01,국제경제학,조회,3.0,"월,수 10:30~11:45 [GN201]",3.0,김윤정,105,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II","""경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
국제무역론과 국제금융론 2과목 모두 이수한 학생은 수강불가"""
2023 학년도,2학기,대학,경제학과,ECO3022,01,금융시장의빅데이터분석(캡스톤디자인),조회,3.0,"수,금 13:30~14:45 [GN304]",3.0,정재식,19,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목:ECO2001경제학원론I, ECO2002경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO3025,01,경제학도를위한기계학습,조회,3.0,"화,목 10:30~11:45 [GN309]",3.0,이강오,5,,,,,,,,,,"2,3,4학년",2-4학년,,,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4001,01,미시경제학II,조회,3.0,"화,목 10:30~11:45 [GN202]",3.0,왕규호,52,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4002,01,거시경제학II,조회,3.0,"화,목 16:30~17:45 [GN202]",3.0,정국모,22,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2007 거시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4008,01,금융정책,조회,3.0,"화,목 15:00~16:15 [GN102]",3.0,남주하,46,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4031,01,실험경제학,조회,3.0,"화,목 16:30~17:45 [GN203]",3.0,이진권,41,,,,,,,,,,"2,3,4학년",2-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4036,01,다국적기업과경제분석,조회,3.0,"화,목 15:00~16:15 [GN301]",3.0,허정,90,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목:ECO2006 미시경제학1,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2023 학년도,2학기,대학,경제학과,ECO4038,01,경기변동론(캡스톤디자인),조회,3.0,"월,수 10:30~11:45 [GN203]",3.0,이윤수,30,,,,,,,,,,"2,3,4학년",3-4학년,,구)경기변동론,"""경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
권장사항 : 미시경제학Ⅰ, 거시경제학Ⅰ, 계량경제학Ⅰ, 경제통계학 기수강자"
2023 학년도,2학기,대학,경제학과,ECOG010,01,고급미시경제학I,조회,3.0,"수,금 09:00~10:15 [GN311]",3.0,Iris Haydar Doruk,10,O,,,,,,,,,"3,4학년",4학년,,"대학원초급과목, 선수과목 : ECO2006 미시경제학I","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2023 학년도,2학기,대학,경제학과,ECOG020,01,고급거시경제학I,조회,3.0,"월,수 12:00~13:15 [GN309]",3.0,이윤수,5,O,,,,,,,,,"3,4학년",4학년,,"대학원초급과목, 선수과목 : ECO2006, ECO2007","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2023 학년도,2학기,대학,경제학과,ECOG030,01,고급계량경제학I,조회,3.0,"월,수 10:30~11:45 [GN311]",3.0,이성원,6,O,,,,,,,,,"3,4학년",4학년,,"대학원초급과목, 선수과목 : ECO2009 계량경제학I","대학원초급과목, 경제학전공자 우선수강신청(비경제학전공자는 전학년수강신청일에 수강신청 가능)"
2023 학년도,2학기,대학,교육문화연계전공,EDU2001,01,교육학개론,조회,3.0,"월,수 10:30~11:45 [J217]",3.0,신효정,20,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU2002,01,교육철학및교육사,조회,2.0,월 16:30~18:20 [J128],2.0,한석훈,12,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU2003,01,교육심리,조회,2.0,"화,목 10:30~11:20 [J128]",2.0,양미경,17,,,,,,,,,,전학년,1-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU3033,01,교육사회,조회,2.0,월 13:30~15:20 [J128],2.0,김영미,23,,,,,,,,,,"3,4학년",2-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU3034,01,학교현장실습,조회,2.0,,,양미경,1,,,,,,,,,,4학년,4학년,,,교직이수학생만 신청 가능
2023 학년도,2학기,대학,교육문화연계전공,EDU3035,01,교육봉사활동,조회,2.0,,,양미경,11,,,,,,,,,,"3,4학년",3-4학년,,성적평가:S/U,교직이수학생만 신청가능
2023 학년도,2학기,대학,교육문화연계전공,EDU3037,01,생활지도및상담,조회,2.0,"수,금 13:30~14:20 [J128]",2.0,한기백,12,,,,,,,,,,"3,4학년",2-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU3045,01,특수교육학개론,조회,2.0,월 16:30~18:20 [J108],2.0,박미경,15,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,교육문화연계전공,EDU3048,01,빅데이터의이해와교육적활용(캡스톤디자인),조회,3.0,금 10:30~13:15 [J217],3.0,신효정,12,O,,,,,,,,,"2,3,4학년",2-4학년,,구)빅데이터의이해와교육적활용,
2023 학년도,2학기,대학,교육문화연계전공,EDU3050,01,디지털교육,조회,1.0,수 12:00~12:50 [J217],1.0,신효정,9,,,,,,,,,,"3,4학년",3-4학년,,,
2023 학년도,2학기,대학,인문대학,EDUF981,01,외국어교과교육론,조회,3.0,"월,수 12:00~13:15 [J609]",3.0,박은성,17,O,,,,,,,,,"2,3,4학년",1-4학년,,교직이수자만 전공학점으로 인정,
2023 학년도,2학기,대학,자연과학대학,EDUS982,01,과학교과논리및논술,조회,3.0,목 17:00~19:45 [J211],3.0,이성은,7,,,,,,,,,,"2,3,4학년",1-4학년,,교직이수자만 전공학점으로 인정,교직이수자만 전공과목으로 인정됨
2023 학년도,2학기,대학,자연과학대학,EDUS983,01,과학교과교재연구및지도,조회,3.0,수 17:00~19:45 [J215],3.0,이성은,11,,,,,,,,,,"2,3,4학년",1-4학년,,교직이수자만 전공학점으로 인정,교직이수자만 전공과목으로 인정됨
2023 학년도,2학기,대학,전자공학과,EEE1002,01,C언어기초,조회,3.0,"화,목 10:30~11:45 [AS111]",3.0,이행선,46,,,,,"[1,3,5]",,,,,전학년,1-4학년,,,"전자공학과전공자 우선수강신청(비전자공학과전공자는 전학년 수강신청일에 수강신청 가능)
학번이 1,3,5로 끝나는 학생 수강"
2023 학년도,2학기,대학,전자공학과,EEE1002,02,C언어기초,조회,3.0,"화,목 09:00~10:15 [D104]",3.0,남창주,53,O,,,,"[2,4,6]",,,,,전학년,1-4학년,,,"전자공학과전공자 우선수강신청(비전자공학과전공자는 전학년 수강신청일에 수강신청 가능)
학번이 2,4,6로 끝나는 학생 수강"
2023 학년도,2학기,대학,전자공학과,EEE1002,03,C언어기초,조회,3.0,"수,금 13:30~14:45 [AS111]",3.0,류성주,46,O,,,,"[7,8,9,0]",,,,,전학년,1-4학년,,,"전자공학과전공자 우선수강신청(비전자공학과전공자는 전학년 수강신청일에 수강신청 가능)
학번이 7,8,9,0로 끝나는 학생 수강"
2023 학년도,2학기,대학,전자공학과,EEE2011,01,전자공학세미나I,조회,1.0,월 13:30~14:45 [K202],1.5,정옥현,135,,,,,,,,,,전학년,2-4학년,,성적평가:S/U,
2023 학년도,2학기,대학,전자공학과,EEE2052,01,디지털논리회로실험,조회,3.0,월 15:00~19:45 [R708],5.0,강석주,25,,,,,,,,,,전학년,2학년,,,"실험강의 수: 19:00~20:30, K201"
2023 학년도,2학기,대학,전자공학과,EEE2052,02,디지털논리회로실험,조회,3.0,화 15:00~19:45 [R708],5.0,유양모,26,,,,,,,,,,전학년,2학년,,,"실험강의 수: 19:00~20:30, K201"
2023 학년도,2학기,대학,전자공학과,EEE2052,03,디지털논리회로실험,조회,3.0,수 15:00~19:45 [R708],5.0,강석주,25,,,,,,,,,,전학년,2학년,,,"실험강의 수: 19:00~20:30, K201"
2023 학년도,2학기,대학,전자공학과,EEE2052,04,디지털논리회로실험,조회,3.0,목 15:00~19:45 [R708],5.0,김영록,26,,,,,,,,,,전학년,2학년,,,"실험강의 수: 19:00~20:30, K201"
2023 학년도,2학기,대학,전자공학과,EEE2052,05,디지털논리회로실험,조회,3.0,금 15:00~19:45 [R708],5.0,김상완,25,,,,,,,,,,전학년,2학년,,,"실험강의 수: 19:00~20:30, K201"
2023 학년도,2학기,대학,전자공학과,EEE2102,01,전자장론II,조회,3.0,"화,목 13:30~14:45 [AS311]",3.0,이행선,13,,,,,,,,,,전학년,2학년,,"전자기학II(물리PHY2004)로 대체가능,둘 중 한 과목만 학점인정,선수과목:EEE2101전자장론I 또는 PHY2003전자기학I",
2023 학년도,2학기,대학,전자공학과,EEE2104,01,고급공학수학II,조회,3.0,"화,목 09:00~10:15 [AS414]",3.0,이행선,65,,,,,"[1,3,5,7,9]",,,,,전학년,2학년,,,학번이 홀수로 끝나는 학생 수강
2023 학년도,2학기,대학,전자공학과,EEE2104,02,고급공학수학II,조회,3.0,"수,금 13:30~14:45 [K305]",3.0,윤광석,64,,,,,"[2,4,6,8,0]",,,,,전학년,2학년,,,학번이 짝수로 끝나는 학생 수강
2023 학년도,2학기,대학,전자공학과,EEE2108,01,자료구조 및 알고리즘,조회,3.0,"월,수 12:00~13:15 [AS107]",3.0,김홍석,32,,,,,,,,,,전학년,2학년,,구)공학프로그래밍,
2023 학년도,2학기,대학,전자공학과,EEE2108,02,자료구조 및 알고리즘,조회,3.0,"월,수 12:00~13:15 [AS111]",3.0,"Kim, Youngwook",48,O,,,,,,,,,전학년,2학년,,구)공학프로그래밍,
2023 학년도,2학기,대학,전자공학과,EEE2108,03,자료구조 및 알고리즘,조회,3.0,"화,목 12:00~13:15 [D104]",3.0,남창주,27,,,,,,,,,,전학년,2학년,,구)공학프로그래밍,
