학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2025 학년도,1학기,대학,전인교육원,COR1012,02,인문사회글쓰기,조회,3.0,"월,수 12:00~13:15 [J107]",3.0,박숙자,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,03,인문사회글쓰기,조회,3.0,"월,수 12:00~13:15 [J104]",3.0,송혜란,30,,,,,,,,,04.23(수)12:00~13:15[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,04,인문사회글쓰기,조회,3.0,"월,수 12:00~13:15 [J106]",3.0,전지영,31,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,05,인문사회글쓰기,조회,3.0,"월,수 16:30~17:45 [J106]",3.0,장서란,29,,,,,,,,,04.28(월)16:30~17:45[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,06,인문사회글쓰기,조회,3.0,"월,수 10:30~11:45 [J204]",3.0,이해진,30,,,,,,,,,04.28(월)10:30~11:45[J204],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,07,인문사회글쓰기,조회,3.0,"화,목 12:00~13:15 [J108]",3.0,박숙자,30,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,08,인문사회글쓰기,조회,3.0,"화,목 12:00~13:15 [J106]",3.0,이상헌,28,,,,,,,,,04.22(화)12:00~13:15[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,09,인문사회글쓰기,조회,3.0,"화,목 13:30~14:45 [J106]",3.0,박숙자,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,10,인문사회글쓰기,조회,3.0,"화,목 13:30~14:45 [J104]",3.0,심진경,30,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,11,인문사회글쓰기,조회,3.0,"화,목 15:00~16:15 [J204]",3.0,이유진,28,,,,,,,,,04.22(화)15:00~16:15[J204],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,12,인문사회글쓰기,조회,3.0,"화,목 16:30~17:45 [J108]",3.0,심진경,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,13,인문사회글쓰기,조회,3.0,"화,목 16:30~17:45 [J106]",3.0,이소연,29,,,,,,,,,04.24(목)16:30~17:45[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,14,인문사회글쓰기,조회,3.0,"수,금 13:30~14:45 [J108]",3.0,엄미옥,30,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,15,인문사회글쓰기,조회,3.0,"수,금 13:30~14:45 [J106]",3.0,손혜민,29,,,,,,,,,04.25(금)13:30~14:45[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,16,인문사회글쓰기,조회,3.0,"수,금 15:00~16:15 [J108]",3.0,엄미옥,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,17,인문사회글쓰기,조회,3.0,"수,금 15:00~16:15 [J204]",3.0,허재홍,29,,,,,,,,,04.23(수)15:00~16:15[J204],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1012,18,인문사회글쓰기,조회,3.0,"화,목 15:00~16:15 [J106]",3.0,박숙자,20,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,재외국민 전용반
2025 학년도,1학기,대학,전인교육원,COR1013,01,자연계글쓰기,조회,3.0,"월,수 10:30~11:45 [J106]",3.0,송혜란,28,,,,,,,,,04.28(월)10:30~11:45[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,02,자연계글쓰기,조회,3.0,"월,수 12:00~13:15 [J108]",3.0,장서란,31,,,,,,,,,04.23(수)12:00~13:15[J108],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,03,자연계글쓰기,조회,3.0,"월,수 16:30~17:45 [J104]",3.0,전지영,29,,,,,,,,,04.28(월)16:30~17:45[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,04,자연계글쓰기,조회,3.0,"화,목 10:30~11:45 [J104]",3.0,이상헌,29,,,,,,,,,04.24(목)10:30~11:45[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,05,자연계글쓰기,조회,3.0,"화,목 12:00~13:15 [J104]",3.0,심진경,31,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,06,자연계글쓰기,조회,3.0,"화,목 15:00~16:15 [J104]",3.0,이상헌,32,,,,,,,,,04.22(화)15:00~16:15[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,07,자연계글쓰기,조회,3.0,"화,목 16:30~17:45 [J104]",3.0,이유진,32,,,,,,,,,04.24(목)16:30~17:45[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,08,자연계글쓰기,조회,3.0,"수,금 13:30~14:45 [J104]",3.0,권미란,26,,,,,,,,,04.25(금)13:30~14:45[J104],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,09,자연계글쓰기,조회,3.0,"수,금 13:30~14:45 [J219]",3.0,허재홍,28,,,,,,,,,04.25(금)13:30~14:45[J219],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1013,10,자연계글쓰기,조회,3.0,"수,금 15:00~16:15 [J106]",3.0,손혜민,30,,,,,,,,,04.23(수)15:00~16:15[J106],전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2025 학년도,1학기,대학,전인교육원,COR1016,01,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,양동훈,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,02,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김주영,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,03,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김길선,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,04,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,박종훈,9,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,05,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,홍광헌,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,06,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,이군희,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,07,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,이윤동,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,08,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김용진,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,09,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,양준선,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,10,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,조성빈,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,11,알바트로스세미나(경영),,1.0,수 18:00~18:50,1.0,박경도,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,12,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,조봉순,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,13,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,정재학,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,14,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김양민,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,15,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김창수,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,16,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,안성필,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,17,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,이상호,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,18,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,송민섭,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,20,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김명석,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,21,알바트로스세미나(경영),,1.0,수 18:00~18:50,1.0,이강표,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,22,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,강평경,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,23,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,변상혁,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,24,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김민균,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,25,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,정선욱,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,26,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,이준겸,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,27,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,장영균,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,28,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,오혜림,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,29,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,박두리,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,30,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,강리브가,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,31,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김범수,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1016,32,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,강세원,13,O,,O,,,O,,,,,1학년,,,Exclusively for International Students (English Track)
2025 학년도,1학기,대학,전인교육원,COR1016,33,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김유진,12,O,,O,,,O,,,,,1학년,,,Exclusively for International Students (English Track)
2025 학년도,1학기,대학,전인교육원,COR1016,34,알바트로스세미나(경영),조회,1.0,수 18:00~18:50,1.0,김민,12,O,,O,,,O,,,,,1학년,,,Exclusively for International Students (English Track)
2025 학년도,1학기,대학,전인교육원,COR1017,01,알바트로스세미나(인문),조회,1.0,화 18:00~18:50 [J107],1.0,"박슬기, 김경수",15,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,02,알바트로스세미나(인문),조회,1.0,화 18:00~18:50 [J107],1.0,"김한별, 이정훈",14,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,03,알바트로스세미나(인문),조회,1.0,화 18:00~18:50 [J107],1.0,"백진우, 이지영",13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,04,알바트로스세미나(인문),조회,1.0,화 18:00~18:50 [J107],1.0,"황윤정, 이정원",14,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,05,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J311],1.0,조은성,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,06,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [K503],1.0,정면,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,07,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [K405],1.0,정일영,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,08,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [K504],1.0,김용찬,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,09,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [K507],1.0,오영인,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,10,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J307],1.0,"김준걸, Kim, Halla",10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,11,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J307],1.0,이상섭,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,12,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J307],1.0,전헌상,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,13,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J215],1.0,정소이,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,14,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J209],1.0,서명삼,9,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,15,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,박은성,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,16,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,노재호,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,17,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,채서영,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,18,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,부경숙,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,19,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,안학영,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,20,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,BonfiglioRichardPaul,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,21,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,"Disney, Daniel James Philip",13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,22,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J118],1.0,Barrie Michael Jonathan Mathew,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,23,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J325],1.0,김형민,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,24,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J104],1.0,김연신,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,25,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J602],1.0,전종호,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,26,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J209],1.0,김지현,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,27,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J110],1.0,"이정재, 홍지순",14,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,28,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J110],1.0,"이욱연, 강병규",14,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1017,29,알바트로스세미나(인문),조회,1.0,수 18:00~18:50 [J309],1.0,"He, Ya Wen, 김보경",14,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1018,01,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,연규진,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,02,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,나진경,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,03,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,석혜원,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,04,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,김진형,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,05,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,김현식,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,06,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,전상진,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,07,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,김우선,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,08,알바트로스세미나(사회과학),,1.0,수 18:00~18:50,1.0,오세일,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,09,알바트로스세미나(사회과학),,1.0,수 18:00~18:50,1.0,이철승,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,10,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,이상경,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,11,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,송병권,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,12,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,이현우,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,13,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,김영완,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,14,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,황인혜,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1018,15,알바트로스세미나(사회과학),조회,1.0,수 18:00~18:50,1.0,박정훈,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2025 학년도,1학기,대학,전인교육원,COR1019,01,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,김홍균,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,02,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,송의영,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,03,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,왕규호,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,04,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,정재식,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,05,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,곽노선,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,06,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,박정수,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,07,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,김도영,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,08,알바트로스세미나(경제),조회,1.0,월 18:00~18:50,1.0,전현배,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,09,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,이영훈,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,10,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,이윤수,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,11,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,주하연,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,12,알바트로스세미나(경제),조회,1.0,화 18:00~18:50,1.0,Iris Haydar Doruk,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,13,알바트로스세미나(경제),조회,1.0,월 18:00~18:50,1.0,김윤정,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,14,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,이진권,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,15,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,김영철,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,16,알바트로스세미나(경제),조회,1.0,월 18:00~18:50,1.0,정국모,7,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,17,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,양현주,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,18,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,이성원,13,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,19,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,허준영,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,20,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,김진원,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,21,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,손성빈,10,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,22,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,김인경,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,23,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,김재호,8,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,24,알바트로스세미나(경제),조회,1.0,수 18:00~18:50,1.0,곽준희,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1019,25,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,백예인,9,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,01,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,손대권,6,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,02,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,정재욱,6,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,03,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,김소연,6,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,04,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X429],1.0,서용덕,6,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,05,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X429],1.0,장대업,5,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,06,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X429],1.0,이현옥,5,O,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,07,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X428],1.0,주세형,6,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,08,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X428],1.0,박민신,5,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1020,09,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J107],1.0,조재희,65,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,01,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김수연,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,02,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,임종섭,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,03,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,서수민,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,04,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,유현재,11,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,05,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,정수린,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,06,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,최서영,12,,,O,,,,,,,,1학년,,,
2025 학년도,1학기,대학,전인교육원,COR1021,07,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,사영준,12,,,O,,,,,,,,1학년,,,
