학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,전인교육원,COR1019,21,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,허준영,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,22,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,김진원,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,23,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,손성빈,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,24,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,김인경,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,25,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,김재호,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,26,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,곽준희,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1019,27,알바트로스세미나(경제),조회,1.0,목 18:00~18:50,1.0,백예인,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,01,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,김재천,5,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,02,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,손대권,4,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,03,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,정재욱,4,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,04,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [J317],1.0,김소연,4,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,05,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X229],1.0,서용덕,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,06,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X229],1.0,장대업,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,07,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X229],1.0,이현옥,5,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,08,알바트로스세미나(로욜라국제),조회,1.0,수 20:10~21:00 [X349],1.0,주세형,4,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,09,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~18:50 [X349],1.0,박민신,4,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1020,10,알바트로스세미나(로욜라국제),조회,1.0,수 19:00~19:50,1.0,조재희,1,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,01,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김수연,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,02,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김균,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,03,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,임종섭,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,04,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,서수민,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,05,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,윤각,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,06,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,유현재,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,07,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,정수린,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,08,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,사영준,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,09,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김정현,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,10,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,현대원,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,11,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,나은영,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,12,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,이수영,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,13,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,"Unger, Michael Anthony",11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,14,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,조재희,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,15,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,손원정,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,16,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,최용순,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,17,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김상용,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,18,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,김주섭,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,19,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,오준호,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,20,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,정다샘,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1021,21,알바트로스세미나(지식융합미디어),조회,1.0,수 18:00~18:50,1.0,주진호,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,01,알바트로스세미나(수학),조회,1.0,수 18:00~18:50 [K303],1.0,김종락,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,02,알바트로스세미나(수학),조회,1.0,수 18:00~18:50 [K303],1.0,옥지훈,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,03,알바트로스세미나(수학),조회,1.0,수 18:00~18:50 [K303],1.0,김준태,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,04,알바트로스세미나(수학),조회,1.0,수 18:00~18:50 [K303],1.0,조창연,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,05,알바트로스세미나(수학),조회,1.0,수 18:00~18:50 [K303],1.0,김대욱,13,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,01,알바트로스세미나(물리),조회,1.0,수 18:00~18:50 [K304],1.0,양상모,15,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,02,알바트로스세미나(물리),조회,1.0,수 18:00~18:50 [K304],1.0,장준익,13,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,03,알바트로스세미나(물리),조회,1.0,수 18:00~18:50 [K304],1.0,백현준,15,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,04,알바트로스세미나(물리),조회,1.0,수 18:00~18:50 [K304],1.0,홍준호,14,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,01,알바트로스세미나(화학),조회,1.0,수 18:00~19:45 [K401],2.0,서원석,14,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,02,알바트로스세미나(화학),조회,1.0,수 18:00~19:45 [K401],2.0,동방선,15,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,03,알바트로스세미나(화학),조회,1.0,수 18:00~19:45 [K401],2.0,박준우,14,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,04,알바트로스세미나(화학),조회,1.0,수 18:00~19:45 [K401],2.0,장지현,14,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,01,알바트로스세미나(생명과학),조회,1.0,수 18:00~19:45 [K402],2.0,김건수,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,02,알바트로스세미나(생명과학),조회,1.0,수 18:00~19:45 [K402],2.0,김성룡,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,03,알바트로스세미나(생명과학),조회,1.0,수 18:00~19:45 [K402],2.0,주봉건,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,04,알바트로스세미나(생명과학),조회,1.0,수 18:00~19:45 [K402],2.0,김정호,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,05,알바트로스세미나(생명과학),조회,1.0,수 18:00~19:45 [K402],2.0,김종찬,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,01,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,강석주,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,02,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,김영록,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,03,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,"Kim, Youngwook",10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,04,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,김홍석,12,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,05,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,남창주,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,06,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,박형민,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,07,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,성원진,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,08,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,소재우,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,09,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,유양모,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,10,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,윤광석,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,11,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,이행선,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,12,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,최용,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,13,알바트로스세미나(전자),조회,1.0,월 13:30~14:20 [K302],1.0,홍성완,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,01,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,오세용,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,02,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,최진훈,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,03,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,강태욱,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,04,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,김충익,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,05,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,하경수,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,06,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,이종석,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,07,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,나정걸,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,08,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,강문성,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,09,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,백서인,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,10,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,김형준,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,11,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,류재건,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,12,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,박제영,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,13,알바트로스세미나(화공생명),조회,1.0,수 18:00~18:50 [R404],1.0,조현석,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,01,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,전도영,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,02,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,이승엽,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,03,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,정현용,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,04,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,박정열,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,05,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,김동철,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,06,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,김대중,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,07,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,신충수,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,08,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,정봉근,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,09,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,정석환,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,10,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,김상엽,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,11,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,김남근,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,12,알바트로스세미나(기계),조회,1.0,수 18:00~18:50 [AS510],1.0,박우성,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,01,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,김주호,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,02,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,박수용,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,03,알바트로스세미나(컴퓨터),조회,1.0,목 18:00~18:50 [RA204],1.0,박성용,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,04,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,정성원,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,05,알바트로스세미나(컴퓨터),조회,1.0,목 18:00~18:50 [RA204],1.0,양지훈,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,06,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,장형수,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,07,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,김세준,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,08,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,김승욱,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,09,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,이혁준,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,10,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,김영재,8,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,11,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,소정민,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,12,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,최준석,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,13,알바트로스세미나(컴퓨터),조회,1.0,월 09:00~09:50 [RA204],1.0,이주호,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,14,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,문의현,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,15,알바트로스세미나(컴퓨터),조회,1.0,수 18:00~18:50 [RA204],1.0,최재승,9,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,01,알바트로스세미나(인공지능),조회,1.0,수 18:00~18:50 [F401],1.0,김지환,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,02,알바트로스세미나(인공지능),조회,1.0,수 18:00~18:50 [F401],1.0,장부루,10,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,03,알바트로스세미나(인공지능),조회,1.0,수 18:00~18:50 [F401],1.0,박운상,11,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,01,알바트로스세미나(시스템반도체),조회,1.0,월 13:30~14:20 [K406],1.0,김상완,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,02,알바트로스세미나(시스템반도체),조회,1.0,월 13:30~14:20 [K406],1.0,김시현,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,03,알바트로스세미나(시스템반도체),조회,1.0,월 13:30~14:20 [K406],1.0,류성주,6,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,04,알바트로스세미나(시스템반도체),조회,1.0,월 13:30~14:20 [K406],1.0,범진욱,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,05,알바트로스세미나(시스템반도체),조회,1.0,월 13:30~14:20 [K406],1.0,한준규,7,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,컴퓨터공학과,CSE2003,01,컴퓨터프로그래밍I,조회,3.0,"화,목 15:00~16:15 [D105]",3.0,이주호,83,O,,,,"[2,4,6,8,0]",,,,,1학년,1학년,,(구)기초공학설계,컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 짝수)
2024 학년도,1학기,대학,컴퓨터공학과,CSE2003,02,컴퓨터프로그래밍I,조회,3.0,"화,목 09:00~10:15 [D105]",3.0,장부루,67,O,,,,"[1,3,5,7,9]",,,,,1학년,1학년,,(구)기초공학설계,컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 홀수)
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,01,소프트웨어개발도구및환경실습,조회,3.0,월 15:00~20:50 [R914],6.0,김승욱,27,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,02,소프트웨어개발도구및환경실습,조회,3.0,화 15:00~20:50 [R914],6.0,최준석,31,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,03,소프트웨어개발도구및환경실습,조회,3.0,수 15:00~20:50 [R914],6.0,이주호,33,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,04,소프트웨어개발도구및환경실습,조회,3.0,목 15:00~20:50 [R914],6.0,김세준,30,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3013,05,소프트웨어개발도구및환경실습,조회,3.0,금 15:00~20:50 [R914],6.0,소정민,30,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3016,01,컴퓨터공학실험II,조회,3.0,화 15:00~20:50 [AS714],6.0,박성용,12,,,,,,,,,,"2,3,4학년",2학년,,,
2024 학년도,1학기,대학,컴퓨터공학과,CSE3030,01,컴퓨터시스템개론,조회,3.0,"화,목 09:00~10:15 [R404]",3.0,문의현,143,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",2학년,,(구)어셈블리프로그래밍,학번 끝자리가 짝수
2024 학년도,1학기,대학,컴퓨터공학과,CSE3030,02,컴퓨터시스템개론,조회,3.0,"수,금 09:00~10:15 [K501]",3.0,최재승,111,O,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",2학년,,(구)어셈블리프로그래밍,학번 끝자리가 홀수
2024 학년도,1학기,대학,컴퓨터공학과,CSE3080,01,자료구조,조회,3.0,"월,수 12:00~13:15 [AS414]",3.0,양지훈,74,,,,,"[1,4,7]",,,,,"2,3,4학년",2학년,,선수과목 : CSE2035 C프로그래밍(또는 STS2008 고급응용C프로그래밍 또는CSW2010 기초C언어 또는 EEE1002 C언어기초 또는 MEE1005 C프로그래밍기초),"학번 끝자리가 1, 4, 7"
2024 학년도,1학기,대학,컴퓨터공학과,CSE3080,02,자료구조,조회,3.0,"월,수 10:30~11:45 [AS301]",3.0,장형수,55,,,,,"[2,5,9]",,,,,"2,3,4학년",2학년,,선수과목 : CSE2035 C프로그래밍(또는 STS2008 고급응용C프로그래밍 또는CSW2010 기초C언어 또는 EEE1002 C언어기초 또는 MEE1005 C프로그래밍기초),"학번 끝자리가 2, 5, 9"
2024 학년도,1학기,대학,컴퓨터공학과,CSE3080,03,자료구조,조회,3.0,"화,목 12:00~13:15 [K301]",3.0,소정민,131,,,,,"[3,6,8,0]",,,,,"2,3,4학년",2학년,,선수과목 : CSE2035 C프로그래밍(또는 STS2008 고급응용C프로그래밍 또는CSW2010 기초C언어 또는 EEE1002 C언어기초 또는 MEE1005 C프로그래밍기초),"학번 끝자리가 0, 3, 6, 8"
2024 학년도,1학기,대학,컴퓨터공학과,CSE3301,01,연구프로젝트Ⅰ,조회,3.0,금 18:00~20:45,3.0,최준석,4,,,O,,,,,,,,3-4학년,,,담당교수 승인과목
2024 학년도,1학기,대학,컴퓨터공학과,CSE3301,03,연구프로젝트Ⅰ,조회,3.0,화 18:00~20:45,3.0,김영재,6,,,O,,,,,,,,3-4학년,,,담당교수 승인과목
