학년도,학기,소속,학과,과목번호,분반,과목명,강의계획서,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,2학기,대학,전인교육원,COR1013,02,자연계글쓰기,조회,3.0,"월,수 12:00~13:15 [J106]",3.0,이해진,30,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,03,자연계글쓰기,조회,3.0,"화,목 12:00~13:15 [J108]",3.0,이소연,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,04,자연계글쓰기,조회,3.0,"화,목 13:30~14:45 [K208]",3.0,전지영,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,05,자연계글쓰기,조회,3.0,"화,목 15:00~16:15 [J106]",3.0,이유진,25,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,06,자연계글쓰기,조회,3.0,"화,목 15:00~16:15 [K507]",3.0,이상헌,29,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,07,자연계글쓰기,조회,3.0,"화,목 16:30~17:45 [J104]",3.0,손혜민,24,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,08,자연계글쓰기,조회,3.0,"수,금 13:30~14:45 [J104]",3.0,권미란,15,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,09,자연계글쓰기,조회,3.0,"수,금 13:30~14:45 [J108]",3.0,허재홍,27,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1013,10,자연계글쓰기,조회,3.0,"수,금 15:00~16:15 [J104]",3.0,권미란,28,,,,,,,,,,전학년,1학년,,읽기와쓰기(COR1001)의 대체과목,
2024 학년도,2학기,대학,전인교육원,COR1020,01,알바트로스세미나(로욜라국제),조회,1.0,수 18:00~19:00 [K402],1.0,조재희,42,,,O,,,,,,,,1학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSE2035,01,컴퓨터프로그래밍II,조회,3.0,"수,금 13:30~14:45 [D105]",3.0,김지환,58,,,,,"[1,3,5,7,9]",,,,,1학년,1학년,,"중핵C언어(STS2008)기수강자,수강신청자모두수강불가,(구)C프로그래밍","컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 홀수), 합반: AIE2051-01"
2024 학년도,2학기,대학,컴퓨터공학과,CSE2035,02,컴퓨터프로그래밍II,조회,3.0,"화,목 12:00~13:15 [D105]",3.0,이주호,64,O,,,,"[2,4,6,8,0]",,,,,1학년,1학년,,"중핵C언어(STS2008)기수강자,수강신청자모두수강불가,(구)C프로그래밍","컴퓨터공학 1전공자만 수강가능 (학번 끝자리가 짝수), 합반: AIE2051-02"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3006,01,이산구조,조회,3.0,"월,수 10:30~11:45 [AS510]",3.0,장형수,53,,,,,"[1,4,7]",,,,,전학년,1학년,,,"합반: AIE2070, 학번 끝자리가 1, 4, 7"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3006,02,이산구조,조회,3.0,"수,금 09:00~10:15 [AS510]",3.0,장형수,61,,,,,"[2,5,9]",,,,,전학년,1학년,,,"합반: AIE2070, 학번 끝자리가 2, 5, 9"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3006,03,이산구조,조회,3.0,"화,목 09:00~10:15 [K302]",3.0,이영민,105,,,,,"[3,6,8,0]",,,,,전학년,1학년,,,"합반: AIE2070, 학번 끝자리가 3, 6, 8, 0"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3013,01,소프트웨어개발도구및환경실습,조회,3.0,화 15:00~20:50 [R914],6.0,김지환,13,,,,,,,,,,"2,3,4학년",2학년,,구)컴퓨터공학설계및실험I,합반: AIE3091
2024 학년도,2학기,대학,컴퓨터공학과,CSE3015,01,디지털회로개론,조회,3.0,"수,금 13:30~14:45 [K202]",3.0,김주호,123,,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",2학년,,,"합반: AIE3053, 학번 끝자리가 짝수"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3015,02,디지털회로개론,조회,3.0,"화,목 12:00~13:15 [K301]",3.0,이혁준,125,,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",2학년,,,"합반: AIE3053, 학번 끝자리가 홀수"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3016,01,컴퓨터공학실험II,조회,3.0,월 15:00~20:50 [AS714],6.0,김주호,33,,,,,,,,,,"2,3,4학년",2학년,,,합반: AIE3092
2024 학년도,2학기,대학,컴퓨터공학과,CSE3016,02,컴퓨터공학실험II,조회,3.0,화 15:00~20:50 [AS714],6.0,박수용,30,,,,,,,,,,"2,3,4학년",2학년,,,합반: AIE3092
2024 학년도,2학기,대학,컴퓨터공학과,CSE3016,03,컴퓨터공학실험II,조회,3.0,수 15:00~20:50 [AS714],6.0,낭종호,30,,,,,,,,,,"2,3,4학년",2학년,,,합반: AIE3092
2024 학년도,2학기,대학,컴퓨터공학과,CSE3016,04,컴퓨터공학실험II,조회,3.0,목 15:00~20:50 [AS714],6.0,이혁준,26,,,,,,,,,,"2,3,4학년",2학년,,,합반: AIE3092
2024 학년도,2학기,대학,컴퓨터공학과,CSE3016,05,컴퓨터공학실험II,조회,3.0,금 15:00~20:50 [AS714],6.0,박운상,32,,,,,,,,,,"2,3,4학년",2학년,,,합반: AIE3092
2024 학년도,2학기,대학,컴퓨터공학과,CSE3040,01,JAVA언어,조회,3.0,"수,금 15:00~16:15 [K202]",3.0,김주호,101,O,,,,"[2,4,6,8,0]",,,,,"2,3,4학년",2학년,,,"합반: AIE3052, 학번 끝자리가 짝수"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3040,02,JAVA언어,조회,3.0,"화,목 16:30~17:45 [K202]",3.0,장부루,108,O,,,,"[1,3,5,7,9]",,,,,"2,3,4학년",2학년,,,"합반: AIE3052, 학번 끝자리가 홀수"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3080,01,자료구조,조회,3.0,"월,수 10:30~11:45 [K201]",3.0,정성원,83,,,,,,,,,,"2,3,4학년",2학년,,선수과목 : CSE2035 C프로그래밍(또는 STS2008 고급응용C프로그래밍 또는CSW2010 기초C언어 또는 EEE1002 C언어기초 또는 MEE1005 C프로그래밍기초),합반: AIE3050
2024 학년도,2학기,대학,컴퓨터공학과,CSE3081,01,알고리즘설계와분석,조회,3.0,"화,목 10:30~11:45 [AS414]",3.0,임인성,85,,,,,"[1,4,7]",,,,,"2,3,4학년",2학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),"합반: AIE3051, 학번 끝자리가 1, 4, 7"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3081,02,알고리즘설계와분석,조회,3.0,"화,목 13:30~14:45 [AS510]",3.0,김세준,58,O,,,,"[2,5,9]",,,,,"2,3,4학년",2학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),"합반: AIE3051, 학번 끝자리가 2, 5, 9"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3081,03,알고리즘설계와분석,조회,3.0,"월,수 12:00~13:15 [AS510]",3.0,장형수,105,,,,,"[3,6,8,0]",,,,,"2,3,4학년",2학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),"합반: AIE3051, 학번 끝자리가 3, 6, 8, 0"
2024 학년도,2학기,대학,컴퓨터공학과,CSE3302,01,연구프로젝트Ⅱ,,3.0,화 18:00~20:45,3.0,김영재,6,,,O,,,,,,,,3-4학년,,,담당 교수 승인 과목
2024 학년도,2학기,대학,컴퓨터공학과,CSE3302,03,연구프로젝트Ⅱ,조회,3.0,화 18:00~20:45,3.0,최재승,6,,,O,,,,,,,,3-4학년,,,담당 교수 승인 과목
2024 학년도,2학기,대학,컴퓨터공학과,CSE4011,01,임베디드컴퓨터구조,조회,3.0,"월,수 16:30~17:45 [AS303]",3.0,이혁준,35,,,,,,,,,,"3,4학년",3-4학년,,선수과목 : CSE3015 디지털회로개론,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4014,01,딥러닝개론,조회,3.0,"화,목 10:30~11:45 [K303]",3.0,최준석,114,O,,,,,,,,,"3,4학년",3-4학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4060,01,지능형통신시스템,조회,3.0,"화,목 15:00~16:15 [K404]",3.0,김승욱,39,,,,,,,,,,"3,4학년",3-4학년,,구)데이터통신개론,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4070,01,운영체제,조회,3.0,"화,목 13:30~14:45 [K301]",3.0,김영재,90,,,,,"[1,3,5,7,9]",,,,,"3,4학년",3-4학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),학번 끝자리가 홀수
2024 학년도,2학기,대학,컴퓨터공학과,CSE4070,02,운영체제,조회,3.0,"화,목 09:00~10:15 [K301]",3.0,김영재,89,,,,,"[2,4,6,8,0]",,,,,"3,4학년",3-4학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),학번 끝자리가 짝수
2024 학년도,2학기,대학,컴퓨터공학과,CSE4085,01,자동장치이론,조회,3.0,"수,금 13:30~14:45 [RA406B]",3.0,김세준,38,O,,,,,,,,,"3,4학년",3-4학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4103,01,커넥티드플랫폼이론과실제(캡스톤디자인),조회,3.0,목 15:00~17:45 [AS412],3.0,문의현,30,,,O,,,,,,,"3,4학년",3-4학년,,,여름방학 중 수강생 선발을 위한 면접 실시 예정
2024 학년도,2학기,대학,컴퓨터공학과,CSE4104,01,해킹및정보보안,조회,3.0,"화,목 12:00~13:15 [K202]",3.0,최재승,103,,,,,,,,,,"3,4학년",3-4학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4120,01,기초컴파일러구성,조회,3.0,"수,금 15:00~16:15 [K201]",3.0,최재승,80,O,,,,,,,,,"3,4학년",4학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4140,01,수치컴퓨팅및응용,조회,3.0,"월,수 12:00~13:15 [R912]",3.0,이주호,26,,,,,,,,,,"3,4학년",4학년,,선수과목 : STS2006 미적분학II,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4152,01,문제해결프로그래밍실습,조회,3.0,월 15:00~20:50 [R914],6.0,임인성,39,,,,,,,,,,"3,4학년",3-4학년,,"선수과목:CSE3013 컴퓨터공학설계및실험I,구)고급소프트웨어실습I",구) 고급소프트웨어실습I
2024 학년도,2학기,대학,컴퓨터공학과,CSE4152,02,문제해결프로그래밍실습,조회,3.0,수 15:00~20:50 [R914],6.0,이주호,21,,,,,,,,,,"3,4학년",3-4학년,,"선수과목:CSE3013 컴퓨터공학설계및실험I,구)고급소프트웨어실습I",구) 고급소프트웨어실습I
2024 학년도,2학기,대학,컴퓨터공학과,CSE4152,03,문제해결프로그래밍실습,조회,3.0,목 15:00~20:50 [R914],6.0,박운상,38,,,,,,,,,,"3,4학년",3-4학년,,"선수과목:CSE3013 컴퓨터공학설계및실험I,구)고급소프트웨어실습I",구) 고급소프트웨어실습I
2024 학년도,2학기,대학,컴퓨터공학과,CSE4152,04,문제해결프로그래밍실습,조회,3.0,금 15:00~20:50 [R914],6.0,정성원,22,,,,,,,,,,"3,4학년",3-4학년,,"선수과목:CSE3013 컴퓨터공학설계및실험I,구)고급소프트웨어실습I",구) 고급소프트웨어실습I
2024 학년도,2학기,대학,컴퓨터공학과,CSE4177,01,인터넷프로그래밍및응용,조회,3.0,"월,수 10:30~11:45 [R912]",3.0,낭종호,18,,,,,,,,,,"3,4학년",4학년,,,컴퓨터공학 1전공자 대상
2024 학년도,2학기,대학,컴퓨터공학과,CSE4178,01,기초SOC설계,조회,3.0,"화,목 16:30~17:45 [AS305]",3.0,이영민,18,,,,,,,,,,4학년,3-4학년,,선수과목 : CSE3015 디지털회로개론,
2024 학년도,2학기,대학,컴퓨터공학과,CSE4185,01,기초인공지능,조회,3.0,"월,수 10:30~11:45 [K301]",3.0,양지훈,82,,,,,,,,,,"3,4학년",3-4학년,,선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문),
2024 학년도,2학기,대학,컴퓨터공학과,CSE4186,01,캡스톤디자인I(캡스톤디자인),조회,3.0,금 10:30~13:15 [AS301],3.0,정영민,34,,,,,,,,,,"3,4학년",3-4학년,,"오픈소스 SW 개발 및 참여, 선수과목 : CSE3080 자료구조(또는 CSW2030 자료구조입문)",
2024 학년도,2학기,대학,컴퓨터공학과,CSE4187,01,산학프로젝트(캡스톤디자인),조회,3.0,월 13:30~16:15 [K304],3.0,구명완,31,,,,,,,,,,4학년,4학년,,구)캡스톤디자인II(캡스톤디자인),구) 종합설계; 수강학생 수 40명 제한
2024 학년도,2학기,대학,컴퓨터공학과,CSE4187,02,산학프로젝트(캡스톤디자인),조회,3.0,월 13:30~16:15 [AS414],3.0,정영민,42,,,,,,,,,,4학년,4학년,,구)캡스톤디자인II(캡스톤디자인),구) 종합설계; 수강학생 수 40명 제한
2024 학년도,2학기,대학,컴퓨터공학과,CSE4200,01,기초추천시스템,조회,3.0,"수,금 09:00~10:15 [AS303]",3.0,문의현,26,O,,,,,,,,,"3,4학년",3-4학년,,,
2024 학년도,2학기,대학,컴퓨터공학과,CSEG109,01,오디오인식및합성변환,조회,3.0,"월,수 12:00~13:15 [AS303]",3.0,김지환,16,,,,,,,,,,"3,4학년",3-4학년,,,"합반: AIEG109, 학석사연계과목"
2024 학년도,2학기,대학,컴퓨터공학과,CSEG418,01,컴퓨터비전,조회,3.0,"화,목 12:00~13:15 [K201]",3.0,박운상,30,,,,,,,,,,"3,4학년",3-4학년,,,학석사연계과목
2024 학년도,2학기,대학,컴퓨터공학과,CSEQ982,01,컴퓨터학교과교재연구및지도법,조회,3.0,수 13:30~16:15 [J211],3.0,김선호,1,,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,교직과목(교직이수자만 전공 학점으로 인정)
2024 학년도,2학기,대학,컴퓨터공학과,CSEQ983,01,컴퓨터학교과논리및논술,조회,3.0,목 16:30~19:15 [J114],3.0,김선호,1,,,,,,,,,,전학년,2-4학년,,교직이수자만 전공학점으로 인정,교직과목(교직이수자만 전공 학점으로 인정)
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2020,01,기초Java언어,조회,3.0,"월,수 12:00~13:15 [MA406]",3.0,강호석,29,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2020,02,기초Java언어,조회,3.0,금 10:30~13:15 [D104B],3.0,강호석,17,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2030,01,자료구조입문,조회,3.0,"월,수 10:30~11:45 [D504]",3.0,임종석,18,,,,,,,,,,"2,3,4학년",2-4학년,,,수강대상:  C 언어(CSW2010 또는 이와 유사한 과목) 수강학생
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2040,01,정보사회와인문학,조회,3.0,"화,목 16:30~17:45 [K208]",3.0,홍정하,12,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2050,01,코퍼스언어학,조회,3.0,"화,목 15:00~16:15 [K208]",3.0,홍정하,11,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW2060,01,인문콘텐츠학,조회,3.0,"화,목 12:00~13:15 [K212]",3.0,장미화,30,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,융합소프트웨어연계전공,CSW3030,01,데이터베이스입문,조회,3.0,"화,목 10:30~11:45 [AS412]",3.0,박석,22,,,,,,,,,,"3,4학년",2-4학년,,,
2024 학년도,2학기,대학,대학,CUCAU002,01,한국힙합의랩탐구,,3.0,,,,0,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUCAU012,01,과학의논쟁,,3.0,,,,7,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUCAU013,01,휴머노이드 로봇,,3.0,,,,50,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCAU018,01,빅데이터이해와활용,,3.0,,,,3,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUCKD001,01,"시를 읽다, 소설을 읽다, 나를 읽다",,2.0,,,,62,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKD009,01,가깝고도먼중국이야기,,2.0,,,,12,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKD010,01,역사를품은여성들,,2.0,,,,0,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUCKD011,01,세계사:키워드로 읽다,,2.0,,,,5,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKD012,01,긍정심리학-행복한삶을위하여,,2.0,,,,37,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKU002,01,관찰과세상읽기,,2.0,,,,0,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUCKU004,01,감성인문학,,2.0,,,,1,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKU005,01,생각을 세우다,,2.0,,,,5,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUCKU007,01,평화 인문학과 안중근,,2.0,,,,0,,,O,O,,,,,,,1-4학년,,,
2024 학년도,2학기,대학,대학,CUDGC004,01,예술의이해와탐구,,2.0,,,,4,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUDGC008,01,과학기술과사회,,2.0,,,,5,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUDGC009,01,서양중세문명의이해,,2.0,,,,0,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUDGC010,01,영화고전의발견,,2.0,,,,10,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUICC006,01,음악과 인간행동,,2.0,,,,0,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUICC010,01,연애심리학,,2.0,,,,20,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUICC011,01,우리의삶과의과학,,2.0,,,,26,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUMPC002,01,공감과 소통,,2.0,,,,73,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUMPC003,01,"사랑, 성, 생명",,2.0,,,,29,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUMPC004,01,도시와 문화예술,,2.0,,,,0,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUPSC002,01,문학과 정신분석,,3.0,,,,1,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,대학,CUPSC004,01,서브컬쳐문화의이해와비평,,3.0,,,,6,,,O,O,,,,,,,2-4학년,,,
2024 학년도,2학기,대학,디지털인문학연계전공,DIH3007,01,디지털인문학 실습 프로젝트,조회,3.0,월 13:30~16:15 [AS107],3.0,김현종,3,,,,,,,,,,전학년,2-4학년,,,
2024 학년도,2학기,대학,경제학과,ECO2001,01,경제학원론I,조회,3.0,"월,수 12:00~13:15 [GN201]",3.0,주하연,89,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2001,02,경제학원론I,조회,3.0,"화,목 15:00~16:15 [GN201]",3.0,손성빈,89,O,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2001,03,경제학원론I,조회,3.0,"화,목 13:30~14:45 [GN101]",3.0,이진권,99,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,01,경제학원론II,조회,3.0,"월,수 10:30~11:45 [GN301]",3.0,전현배,35,O,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,02,경제학원론II,조회,3.0,"화,목 10:30~11:45 [GN102]",3.0,송의영,46,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,03,경제학원론II,조회,3.0,"화,목 13:30~14:45 [GN201]",3.0,허준영,88,O,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,04,경제학원론II,조회,3.0,"화,목 12:00~13:15 [GN202]",3.0,곽노선,42,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,05,경제학원론II,조회,3.0,금 10:30~13:15 [GN102],3.0,김숙영,48,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2002,06,경제학원론II,조회,3.0,월 13:30~16:15 [GN202],3.0,김형욱,76,,,,,,,,,,전학년,1학년,,,
2024 학년도,2학기,대학,경제학과,ECO2003,01,경제수리기초,조회,3.0,금 10:30~13:15 [GN202],3.0,박경옥,71,,,,,,,,,,전학년,1학년,,,"경제학·스타트업·융합S/W·빅데이터사이언스·인공지능연계전공 우선신청/미적분학I, II 수강자 및 07학번이전학생 수강불가"
2024 학년도,2학기,대학,경제학과,ECO2004,01,경제통계학,조회,3.0,"화,목 13:30~14:45 [GN202]",3.0,김인경,81,O,,,,,,,,,전학년,1학년,,,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,2학기,대학,경제학과,ECO2004,02,경제통계학,조회,3.0,"월,수 10:30~11:45 [GN102]",3.0,이성원,57,,,,,,,,,,전학년,1학년,,,"경제,스타트업,융합S/W,빅데이터사이언스전공 우선신청/수학,컴공전공(통계학입문OR응용수학I로대체),경영통계수강자 수강불가"
2024 학년도,2학기,대학,경제학과,ECO2006,01,미시경제학I,조회,3.0,"화,목 12:00~13:15 [GN201]",3.0,김인경,73,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,2학기,대학,경제학과,ECO2006,02,미시경제학I,조회,3.0,"월,수 12:00~13:15 [GN102]",3.0,김도영,63,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,2학기,대학,경제학과,ECO2006,03,미시경제학I,조회,3.0,"수,금 13:30~14:45 [GN202]",3.0,Iris Haydar Doruk,69,O,,,,,,,,,전학년,2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,2학기,대학,경제학과,ECO2007,01,거시경제학I,조회,3.0,월 13:30~16:15 [GN201],3.0,김숙영,90,,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,2학기,대학,경제학과,ECO2007,02,거시경제학I,조회,3.0,"수,금 13:30~14:45 [GN203]",3.0,곽준희,26,O,,,,,,,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)",
2024 학년도,2학기,대학,경제학과,ECO2007,04,거시경제학I,조회,3.0,"화,목 15:00~16:15 [GN301]",3.0,허준영,32,O,,,,,,O,,,전학년,2학년,,"선수과목:ECO2001,ECO2002,ECO2003(또는 STS2005 또는 STS2006)","HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인 바람"
2024 학년도,2학기,대학,경제학과,ECO2008,01,수리경제학,조회,3.0,"월,수 12:00~13:15 [GN202]",3.0,김영철,63,,,,,,,,,,"2,3,4학년",2학년,,"선수과목 : ECO2001, ECO2003(또는 STS2005 또는 STS2006)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO2009,01,계량경제학I,조회,3.0,"수,금 15:00~16:15 [GN102]",3.0,김재호,33,,,,,,,O,,,전학년,2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),"HONORS CLASS: CGPA3.3이상 & 경제학원론 I,II 경제수리기초, 경제통계학 중 3과목에서 B+이상 선수과목 꼭 확인 바람"
2024 학년도,2학기,대학,경제학과,ECO2009,02,계량경제학I,조회,3.0,"월,수 10:30~11:45 [GN202]",3.0,남준우,78,,,,,,,,,,전학년,2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,2학기,대학,경제학과,ECO2009,03,계량경제학I,조회,3.0,"화,목 15:00~16:15 [GN102]",3.0,백예인,51,O,,,,,,,,,"2,3,4학년",2-3학년,,선수과목:ECO2004(또는 MAT3020 or MGT2002 or MAT2410),
2024 학년도,2학기,대학,경제학과,ECO3001,01,산업경제학,조회,3.0,"월,수 12:00~13:15 [GN301]",3.0,전현배,48,,,,,,,,,,"2,3,4학년",3-4학년,,"(구)산업조직론,선수과목:ECO2006,ECO2004(또는MAT3020 또는 MGT2002 또는 MAT2410)",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3004,01,도시경제학,조회,3.0,"화,목 09:00~10:15 [GN202]",3.0,김진원,85,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3008,01,금융경제학,조회,3.0,"화,목 10:30~11:45 [GN101]",3.0,곽노선,126,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2006 미시경제학I, ECO2007 거시경제학I",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3010,01,국제무역론,조회,3.0,"화,목 12:00~13:15 [GN101]",3.0,송의영,107,,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2006 미시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3011,01,국제금융론,조회,3.0,"월,수 12:00~13:15 [GN101]",3.0,김윤정,91,O,,,,,,,,,"2,3,4학년",3-4학년,,선수과목 : ECO2007 거시경제학I,경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3017,01,국제경제학,조회,3.0,"월,수 10:30~11:45 [GN201]",3.0,김윤정,91,O,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목 : ECO2001 경제학원론I, ECO2002 경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)/국제무역론과 국제금융론 2과목 모두 이수한 학생은 수강불가
2024 학년도,2학기,대학,경제학과,ECO3022,01,금융시장의빅데이터분석(캡스톤디자인),조회,3.0,"수,금 09:00~10:15 [GN203]",3.0,정재식,16,,,,,,,,,,"2,3,4학년",3-4학년,,"선수과목:ECO2001경제학원론I, ECO2002경제학원론II",경제전공자 우선수강(전학년수강신청일에 비경제전공자 수강신청 가능)
2024 학년도,2학기,대학,경제학과,ECO3027,01,전공진로설계Ⅰ,조회,,,,Iris Haydar Doruk,1,,,,,,,,,,"2,3,4학년",2-4학년,,,제1전공자만 가능
